[YYYY-MM-DD HH:mm:SS],AAPL,ADBE,ADP,AMD,AMZN,ASML,ATVI,AVGO,CRM,CSCO,FISV,GOOGL,IBM,INFY,INTC,INTU,META,MSFT,NDX,NFLX,NOW,NVDA,ORCL,PYPL,QCOM,SIRI,TSLA,TXN,VMW
15/07/2015 12:00,31.6775,82,82.19,2.035,23.1295,107.5,25.69,131.3,71.4622,28.1301,43.68,29.155085,168.59,7.9,29.68,106.08,90.2899,45.74,4538.39,99.4767,77.85,4.93,40.79,37.29,63.98,3.825,17.574,49.67,84.4
15/07/2015 12:30,31.695,82.11,82.25,2.025,23.1255,107.98,25.66,131.8,71.5586,28.15,43.6975,29.1135,168.63,7.9075,29.615,106.12,90.42,45.805,4538.69,98.82,77.83,4.9325,40.77,37.5,64,3.83,17.58,49.685,84.3899
15/07/2015 13:00,31.6775,82.13,82.39,2,23.103,107.95,25.68,131.855,71.73,28.17,43.695,29.1145,168.7497,7.9075,29.595,106.36,90.36,45.82,4536.6,98.4,77.7,4.92625,40.86,37.499,64,3.835,17.53266667,49.66,84.38
15/07/2015 13:30,31.6975,82.05,82.5153,2,23.118,107.56,25.63,131.97,71.56,28.21,43.73,29.13475,168.68,7.9125,29.695,106.495,90.535,45.83,4539.08,98.69,77.47,4.9325,40.835,37.5,64.075,3.855,17.54399333,49.675,84.4
15/07/2015 14:00,31.69475,82.05,82.5,2,23.143,107.17,25.661,131.76,71.52,28.15,43.71,29.118,168.59,7.9075,29.684,106.38,90.26,45.8101,4535.1,98.34,77.49,4.925,40.86,37.43,64.015,3.86,17.54,49.6,84.38
15/07/2015 14:30,31.74,82.05,82.51,2,23.1425,107.03,25.69,132.03,71.43,28.15,43.7,29.07075,168.8886,7.905,29.63,106.47,90.1492,45.865,4534.25,97.99,77.69,4.915,40.875,37.4,64.03,3.865,17.58933333,49.66,84.2
15/07/2015 15:00,31.659125,82.01,82.34,2,23.049,106.64,25.68,131.32,71.26,28.09,43.575,29.06,168.56,7.885,29.505,106.16,89.8,45.78,4522.88,97.49,77.4,4.909975,40.77,37.34,63.8001,3.85,17.50333333,49.48,84
15/07/2015 15:30,31.701125,81.975,82.37,1.995,23.0685,106.38,25.705,131.2975,71.27,28.12,43.615,29.069,168.68,7.91,29.51,106.12,89.69,45.78,4524.71,97.64,77.6,4.925,40.755,37.3607,63.775,3.85,17.53633333,49.46,84.15
15/07/2015 16:00,31.7075,82.11,82.51,1.9579,23.0615,106.66,25.77,131.76,71.39,28.11,43.595,29.198,168.56,7.89,29.6999,106.33,89.76,45.77,4529.21,98.03,77.57,4.9375,40.8,37.5,63.87,3.845,17.552,49.5,84.2
15/07/2015 16:30,31.765,82.12,82.5,1.99,23.126,107,25.765,135.06,71.36,28.19,43.595,29.2085,168.53,7.89,31.43,106.3,89.88,46.16,4528.36,108.16,77.58,5.0175,40.87,37.6,63.9,3.84,17.56666667,50.59,84.17
16/07/2015 10:00,31.98875,82.405,82.37,1.96,23.29075,103.25,25.795,132.52,71.8203,28.32,43.82,29.488,169.79,7.995,30.1,107.29,90.23,46.11,4568.12,109.02,78.33,5.0125,40.975,39.17,64.25,3.875,17.65,49.44,84.05
16/07/2015 10:30,31.88135,82.37,82.62,1.99,23.3055,101.74,25.89,132.3,71.91,28.25,43.86,29.47875,170.38,7.995,29.96,107.38,89.94,46.275,4567.11,109.91,78.6,5.0375,40.96,38.9,64.28,3.88,17.76366667,49.31,84.19
16/07/2015 11:00,31.94,82.35,82.73,1.985,23.3735,102,25.9,132.6,71.95,28.3334,43.94,29.504,170.53,7.99,29.92,107.63,89.9,46.45,4572.92,111.48,78.42,5.0275,40.92,38.77,64.35,3.875,17.70734,49.19,84.1
16/07/2015 11:30,31.94625,82.28,82.76,1.975,23.43325,101.77,25.87,133.81,72.12,28.31,43.98,29.54975,170.61,7.965,29.7832,107.6309,90.07,46.395,4575.87,113.81,78.87,5.0275,40.8,38.93,64.51,3.88,17.7822,49.17,84.68
16/07/2015 12:00,31.9775,82.4,82.865,1.96,23.462,100.96,25.815,133.76,72.24,28.305,44.005,29.669,170.64,7.975,29.585,107.73,90.17,46.4401,4578.85,114,79.04,5.03875,40.745,38.58,64.54,3.89,17.75666667,49.13,84.45
16/07/2015 12:30,32.01,82.5211,82.92,1.96,23.548,101.53,25.87,134.2,72.3,28.3538,44.085,29.836,170.54,7.97,29.6601,107.78,90.47,46.39,4583.6,114.16,78.93,5.0325,40.6458,38.54,64.56,3.88,17.80933333,49.13,84.31
16/07/2015 13:00,32.01,82.5,82.82,1.96,23.5705,100.57,25.87,133.89,72.06,28.3,44.065,29.802,170.48,7.955,29.458,107.6,90.2701,46.285,4578.69,114.14,78.83,5.02,40.585,38.41,64.49,3.875,17.76533333,49.05,84.36
16/07/2015 13:30,31.976625,82.57,82.8,1.94,23.605,99.99,25.895,133.81,72.05,28.311,44.0575,29.958,170.74,7.985,29.335,107.79,90.42,46.33,4580.08,114.8,78.73,5.0125,40.655,38.415,64.49,3.87,17.73866667,48.92,84.66
16/07/2015 14:00,31.995,82.55,82.82,1.92,23.5825,99.67,25.8834,133.35,71.99,28.28,44.07,29.878,170.99,7.945,29.45,107.69,90.4938,46.34,4578.06,115.073,78.64,5.00875,40.68,38.2,64.4,3.86,17.74800667,48.83,84.7
16/07/2015 14:30,32.035,82.605,82.89,1.92,23.635,99.99,25.85,133.83,72.07,28.32,44.075,29.6855,170.84,7.95,29.57,107.84,90.5299,46.44,4580.82,115.5955,78.68,5.0175,40.6999,38.1534,64.3901,3.86,17.76733333,49.07,84.81
16/07/2015 15:00,32.1075,82.46,82.91,1.92,23.638,100.47,25.88,134.08,72.2,28.305,44.12,29.803,170.8,7.965,29.615,107.82,90.55,46.51,4584.7,115.66,78.59,5.0175,40.74,38.36,64.49,3.86,17.78733333,49.115,84.86
16/07/2015 15:30,32.139975,82.5,82.97,1.9,23.72125,100.56,25.86,134.41,72.35,28.37,44.175,29.851,170.86,7.9675,29.835,107.97,90.74,46.63,4591.12,116.4099,78.68,5.0375,40.91,38.2475,64.57,3.875,17.78666,49.35,84.99
16/07/2015 16:00,32.125,82.52,82.89,1.87,23.774,100.37,25.85,134.71,72.41,28.32,44.125,30.087,171,7.9675,29.9,108.11,90.85,46.65,4594.75,115.86,78.96,5.045,40.96,38.675,64.55,3.875,17.77733333,49.36,85.03
16/07/2015 16:30,32.17,82.52,82.9,1.91,23.85,100.36,25.85,134.7,72.42,28.32,44.115,32.395,171,7.9675,29.863,108.1,91.59,46.7,4594.9,116.3,78.92,5.0475,40.96,38.74,64.5,3.87,17.782,49.36,85.04
17/07/2015 10:00,32.17175,82.34,82.41,1.765,24.035,99.86,25.9099,133.16,72.7,28.165,43.975,34.2395,170.83,7.945,29.4,107.02,93.88,46.52,4634.36,116.02,80.19,4.98625,40.81,38.62,64.57,3.875,18.09384,48.91,84.425
17/07/2015 10:30,32.1475,82.18,82.4544,1.785,23.964995,99.74,25.9,132.43,73.16,28.115,44.105,34.549,170.74,7.9025,29.28,107.06,94.2,46.645,4636.38,116.72,80.04,4.9625,40.75,38.34,64.5,3.855,18.00909333,48.855,84.65
17/07/2015 11:00,32.3475,82.1557,82.435,1.79,24.056,99.82,25.88,133.02,73.21,28.091,44.095,34.628,170.7,7.91,29.25,107.51,94.63,46.54,4641.42,116.15,80.035,4.97625,40.56,38.3,64.64,3.86,18.05533333,49.05,84.3901
17/07/2015 11:30,32.325,82.38,82.41,1.795,24.149,99.96,25.87,132.135,72.9201,28.0499,44,34.9025,171.07,7.8975,29.18,107.25,95.23,46.47,4643.93,115.83,80,4.9625,40.48,38.77,64.43,3.86,18.11000667,48.885,84.42
17/07/2015 12:00,32.255,82.4,82.73,1.79,24.12445,99.615,25.775,132.84,72.7601,28.07,44.01,34.8755,171.59,7.925,29.19,107.24,94.566,46.445,4642.06,114.925,79.78,4.995,40.395,38.38,64.273,3.855,18.2,49.0801,84.45
17/07/2015 12:30,32.245,82.19,82.525,1.79,24.091,100.01,25.755,132.85,72.71,28.07,43.955,34.815,171.84,7.92,29.24,106.99,94.4565,46.455,4641.44,114.7,79.36,5.00375,40.445,38.63,64.36,3.855,18.182,49.25,84.5254
17/07/2015 13:00,32.2325,82.095,82.53,1.81,24.085,99.975,25.705,133.11,72.65,28.02,43.93,34.9025,172,7.93755,29.35,106.87,94.3536,46.355,4642.95,114.44,78.79,4.9825,40.39,38.77,64.2864,3.85,18.208,49.245,84.3
17/07/2015 13:30,32.260025,82.08,82.35,1.8,24.09075,99.8,25.66,133.03,72.52,27.99,43.9125,34.826,172.04,7.93,29.305,106.63,94.66,46.315,4643.29,115.0392,78.71,4.995,40.28,38.605,64.1,3.85,18.31066667,49.18,84.24
17/07/2015 14:00,32.3175,82.14,82.3,1.81,24.086,99.98,25.67,133.25,72.68,28.02,43.93,34.7635,171.99,7.91,29.319,106.62,94.63,46.322,4643.58,114.9654,78.74,4.99065,40.235,38.8,64.1,3.85,18.262,49.275,84.23
17/07/2015 14:30,32.3575,82.23,82.4,1.82,24.149,99.55,25.76,133.28,72.63,28.06,43.975,35.005,172.02,7.91,29.36,106.68,95,46.445,4652.32,114.665,78.7,4.9925,40.34,39.65,64.371,3.85,18.24466667,49.295,84.44
17/07/2015 15:00,32.3717,82.01,82.36,1.81,24.1966,100.21,25.73,133.66,72.6,28.05,43.94,34.861,172.09,7.905,29.44,106.77,94.88,46.45,4653.29,114.62,78.88,5.0175,40.4001,40.0199,64.35,3.85,18.18466667,49.35,84.41
17/07/2015 15:30,32.31625,82.14,82.38,1.82,24.132,100.1725,25.74,133.71,72.5,28.11,43.985,34.866,171.93,7.9045,29.46,106.66,94.64,46.565,4654.85,114.66,78.84,5.025,40.405,39.72,64.35,3.85,18.27666667,49.36,84.52
17/07/2015 16:00,32.405,82.1,82.37,1.79,24.143,100.57,25.8,133.66,72.82,28.18,44.0175,34.972,172.51,7.92,29.47,106.77,94.95,46.61,4661.04,114.7301,78.86,5.02,40.4,38.62,64.34,3.855,18.308,49.37,84.51
17/07/2015 16:30,32.4,82.1,82.39,1.79,24.1145,100.55,25.81,131.85,72.81,28.15,44.02,35,172.09,7.94,29.49,106.77,95,46.62,4661.6,114.78,78.77,5.0175,40.4,38.61,64.293,3.85,18.29666667,49.36,84.54
20/07/2015 10:00,32.9225,81.72,81.97,1.795,24.527,102.27,25.91,134.99,72.76,27.9,44.085,34.4765,172.8,7.945,29.2,106.65,95.76,46.51,4666.73,111.79,78.76,5.00625,40.19,40.44,64.14,3.84,18.486,50.24,84.09
20/07/2015 10:30,32.875,81.68,82.07,1.79,24.35,101.47,25.93,135.19,72.57,27.99,44.185,34.1775,173.515,7.9575,29.23,106.76,96.265,46.595,4664.66,110.49,78.81,4.9925,40.065,39.9165,64.07,3.82,18.682,49.861,83.96
20/07/2015 11:00,32.9825,81.78,82.12,1.795,24.4585,101.56,25.885,135.09,72.68,27.965,44.215,34.253,173.5,7.9625,29.19,106.84,96.89,46.6113,4674.99,111.542,78.815,5.0025,40.02,40.43,64.1751,3.82,18.766,50.08,84.13
20/07/2015 11:30,32.98875,81.76,82.13,1.795,24.4874,101.4,26.01,135.08,72.815,27.985,44.2375,34.30125,173.36,7.945,29.23,106.79,97.26,46.75,4676.65,111.09,79.105,4.9825,40.015,40.7,64.08,3.84,18.84566667,50.08,84.14
20/07/2015 12:00,33.025,81.8922,82.19,1.785,24.489,101.17,26.115,135.115,72.8,28.0065,44.2025,34.208,173.03,7.95,29.28,107.025,97.21,46.81,4677.69,110.31,78.8875,4.9575,40.11,40.655,64.15,3.835,18.76666667,50.04,84.18
20/07/2015 12:30,33.025025,81.83,82.12,1.79,24.4445,101.02,26.145,135.1,72.97,28.029,44.17,34.3405,172.59,7.945,29.25,106.9619,97.14,46.715,4676.84,111.206,79.02,4.953725,40.05,40.89,64.06,3.83,18.81066667,49.99,83.76
20/07/2015 13:00,33.01875,81.93,82.19,1.785,24.479,101.32,26.135,134.945,73.03,28.02,44.1625,34.5595,172.74,7.96,29.2499,106.96,97.3971,46.64,4681.83,111.46,79.07,4.95,40.02,40.965,64.12,3.83,18.85466667,50.04,83.88
20/07/2015 13:30,33.0475,82.02,82.24,1.79,24.4795,101.2,26.21,134.41,73.08,28,44.23,34.855,172.7,7.965,29.214,107.05,98.03,46.865,4687.48,111.3155,79.14,4.94375,40.01,41.14,64.11,3.835,18.94733333,50.03,83.91
20/07/2015 14:00,33.0475,81.92,82.06,1.8,24.4325,100.965,26.21,133.96,72.9599,27.975,44.18,34.811,172.59,7.96,29.24,106.895,98.1099,46.815,4682.14,110.86,78.79,4.9225,39.99,41.01,63.8,3.835,19.04092,50.08,83.9975
20/07/2015 14:30,33.1625,82.08,82.24,1.82,24.47475,100.99,26.29,134.76,73.12,28.03,44.21,34.77155,172.94,7.9525,29.2299,106.83,98.0399,47.0438,4689.95,111.04,78.9,4.930025,40.01,41,63.855,3.83,19.00866667,50.15,83.97
20/07/2015 15:00,33.185,82.055,82.15,1.815,24.5034,101,26.36,134.87,73.13,28.057,44.125,34.8,173.16,7.915,29.2,106.7898,98.26,47.04,4690.58,110.9997,78.85,4.93125,39.99,41,63.785,3.835,18.95,50.13,83.9332
20/07/2015 15:30,33.1625,82.09,82.09,1.805,24.4625,101.08,26.37,134.52,72.9,27.99,44.105,34.69215,173.56,7.875,29.1349,106.62,98.385,47,4687.63,110.753,78.7953,4.92625,39.965,40.85,63.8,3.83,19.012,50.345,83.975
20/07/2015 16:00,33.0175,82.08,82.16,1.8,24.4015,101.02,26.25,134.65,72.78,28.03,44.08,34.642,173.25,7.89,29.09,106.63,97.92,46.92,4679.38,110.55,78.82,4.925,39.92,40.479,63.77,3.825,18.80533333,50.1,84.02
20/07/2015 16:30,33.01,82.09,82.17,1.8,24.375,101,26.25,134.64,72.5,28.03,44.07,34.642,166.22,7.885,29.09,106.63,98.02,46.92,4679.67,110.69,78.84,4.925,39.88,40.89,63.79,3.82,18.83933333,50.09,84.02
21/07/2015 10:00,32.9275,82.005,82.03,1.78,24.285,100.99,26.39,135.04,73.32,28.195,44.14025,34.8655,164.96,8.7975,29.16,107.1,98.0625,46.915,4683.72,112.69,79.32,4.9975,39.975,40.7443,65.48,3.83,18.048,50.6012,84.24
21/07/2015 10:30,32.765225,81.93,81.79,1.79,24.2075,101.46,26.29,135.32,73.62,28.12,43.96,34.868,164.6562,8.725,29.21,106.64,97.355,46.835,4673.97,112.814,79.28,5.0075,39.765,40.55,65.18,3.835,17.90933333,50.94,83.92
21/07/2015 11:00,32.6425,81.72,81.59,1.795,24.166,101.41,26.215,135.34,73.49,28.125,43.91,34.6775,164.039,8.71,29.09,106.67,97.4,46.915,4667.47,112.39,78.77,4.985,39.73,40.33,65.22,3.84,17.82953333,50.74,83.73
21/07/2015 11:30,32.726125,81.505,81.56,1.795,24.1725,101.78,26.225,135.135,73.36,28.09,43.77,34.936,164.08,8.71,28.99,106.47,97.92,47.071,4670.07,112.93,78.12,4.9775,39.7,40.535,65.26,3.85,17.931,50.885,83.52
21/07/2015 12:00,32.7725,81.31,81.44,1.8,24.2245,101.66,26.205,135.79,73.31,27.96,43.815,35.1665,162.89,8.74,28.9901,106.2,98.54,46.98,4673.36,112.94,78.13,4.985,39.67,40.5,65.125,3.86,18.0124,50.905,83.35
21/07/2015 12:30,32.89875,81.305,81.35,1.8199,24.2995,101.67,26.21,136.13,73.66,27.9299,43.82,35.1855,162.615,8.745,29,106.27,98.45,46.79,4678.02,113.04,78.52,4.98,39.6,40.5929,65.33,3.855,18.01666667,50.97,83.6108
21/07/2015 13:00,32.8175,81.31,81.27,1.82,24.294505,101.6794,26.22,136.27,73.54,27.945,43.775,35.125,163,8.77,28.98,106.32,98.36,46.8,4672.83,112.93,78.21,4.9775,39.62,40.385,65.29,3.85,17.93913333,50.885,83.63
21/07/2015 13:30,32.8165,81.07,81.18,1.81,24.335,101.39,26.13,136.11,73.52,27.9,43.72,35.0685,163.26,8.6925,28.89,106.19,98.07,46.66,4671.29,112.82,78.289,4.965,39.58,40.27,65.21,3.84,17.87533333,50.68,83.52
21/07/2015 14:00,32.8125,81.31,81.4,1.8,24.3475,101.53,26.09,135.74,73.42,27.849,43.7125,35.1455,163.06,8.64,28.8401,106.26,98.12,46.64,4673.33,112.8678,78.24,4.95375,39.495,40.08,65.07,3.84,17.914,50.4,83.57
21/07/2015 14:30,32.7925,81.23,81.5,1.805,24.385,101.4,26.185,134.73,73.645,27.875,43.795,35.2405,162.57,8.625,28.815,106.28,98.38,46.67,4677.4,112.86,78.47,4.9525,39.47,39.86,65.17,3.83,17.85066667,50.28,83.7
21/07/2015 15:00,32.765,81.12,81.44,1.79,24.3785,101.31,26.17,134.92,73.49,27.805,43.735,35.055,162.205,8.6,28.74,106.19,98.29,46.72,4673.77,112.835,78.35,4.945,39.49,39.775,65.38,3.84,17.818,50.26,83.68
21/07/2015 15:30,32.68875,81.0534,81.4299,1.79,24.37,101.02,26.155,134.75,73.41,27.88,43.67,34.82575,162.64,8.575,28.7,106.28,98.11,46.99,4672.62,112.4501,78.64,4.944975,39.5099,39.6,65.2501,3.85,17.87400667,50.19,83.17
21/07/2015 16:00,32.6675,81.19,81.41,1.8,24.3945,100.9,26.09,134.48,73.82,27.85,43.675,34.7675,163.05,8.53,28.71,106.17,98.36,47.27,4674.12,112.5,78.6,4.9475,39.56,39.35,65.15,3.845,17.78466667,50.23,83.19
21/07/2015 16:30,32.8125,81.19,81.41,1.81,24.375,100.9,26.09,135.4,73.7,27.81,43.675,34.7985,162.7,8.57,28.72,106.15,98.25,45.74,4674.41,112.25,78.55,4.95,39.54,39.43,65.22,3.84,17.81666667,50.23,82
22/07/2015 10:00,31.18375,81.6,81.97,1.78,24.5135,99.72,25.96,128.02,73.73,27.752,44.04,35.3475,162.61,8.6875,28.78,106.85,97.06,46.86,4639.13,113.07,78.32,4.8375,39.505,38.9,64.6125,3.85,17.81066667,48.29,85.3701
22/07/2015 10:30,31.1521,81.25,81.94,1.7999,24.5355,99.82,25.99,127.63,73.95,27.72,44,35.5225,162.21,8.735,28.72,106.64,96.84,46.15,4635.33,112.9572,78.74,4.835,39.4499,38.92,64.81,3.86,17.69933333,48.655,86.29
22/07/2015 11:00,31.2,81.23,81.73,1.79,24.488,100.18,25.95,126.9,73.79,27.7,43.98,35.4765,161.89,8.705,28.6846,106.81,96.7171,45.955,4634,112.28,78.76,4.81,39.38,39.01,64.765,3.86,17.5986,48.54,86.79
22/07/2015 11:30,30.982425,81.185,81.64,1.77,24.35,100.15,25.93,126.25,73.57,27.7,43.98,35.5995,161.193,8.6675,28.553,106.75,96.8,45.9461,4622.05,111.483,78.79,4.805,39.47,38.99,64.67,3.84,17.54666667,48.245,86.5615
22/07/2015 12:00,30.97,81.26,81.65,1.775,24.323,99.98,25.95,126.919,73.85,27.685,44.065,35.612,161.3101,8.65,28.5,106.8699,97.0399,45.83,4623.59,111.6,78.36,4.83975,39.57,39.2,64.685,3.85,17.55866667,48.59,87.01
22/07/2015 12:30,31.1475,81.1649,81.5849,1.77,24.3025,99.97,25.9,127.7225,73.85,27.65,44.035,35.325,161.0253,8.635,28.495,106.98,96.38,45.505,4619.09,111.09,78.23,4.8725,39.66,39.32,64.5036,3.85,17.64666667,48.795,87.5
22/07/2015 13:00,31.1775,81.21,81.66,1.77,24.325,100.07,25.9,127.38,73.8,27.55,44.08,35.283,160.99,8.64,28.53,107,96.2183,45.94,4621.84,110.97,78.42,4.8825,39.629,39.161,64.4,3.845,17.64133333,48.72,87.04
22/07/2015 13:30,31.205,81.25,81.56,1.775,24.3195,100.48,25.95,128.055,73.99,27.54,44.115,35.238,160.69,8.635,28.565,107.05,96.46,45.57,4623.28,111.22,78.2,4.87125,39.535,39.005,64.39,3.85,17.738,48.95,87.14
22/07/2015 14:00,31.222475,81.24,81.49,1.77,24.404,101,25.935,128.79,74.2451,27.52,44.09,35.32375,160.53,8.6175,28.492,106.98,96.42,45.46,4625.15,111.0566,78.21,4.8678,39.535,38.8089,64.35,3.845,17.81874,49.34,87.54
22/07/2015 14:30,31.211325,81.345,81.65,1.775,24.426,100.68,25.99,129.075,74.35,27.499,44.1,35.272,160.46,8.605,28.55,107.08,96.7,45.439,4627.4,110.7879,78.25,4.88125,39.465,39.0287,64.42,3.845,17.90738667,49.19,87.47
22/07/2015 15:00,31.2915,81.35,81.67,1.77,24.4625,100.955,26,129.6,74.224,27.535,44.08,35.159,160.5,8.61,28.565,107.09,97.08,45.375,4630.88,111.67,78.29,4.88375,39.465,38.77,64.34,3.85,17.90862667,49.545,87.0901
22/07/2015 15:30,31.253625,81.09,81.61,1.78,24.365,100.79,25.98,129.48,73.96,27.4775,43.985,34.788,160.06,8.6125,28.55,106.85,96.76,45.365,4618.57,111.53,78,4.86,39.405,38.39,64.29,3.86,17.85866667,49.3,86.89
22/07/2015 16:00,31.305,80.72,81.68,1.79,24.4155,100.84,25.96,129.59,73.87,27.53,43.99,34.7675,160.3,8.6275,28.61,106.72,97.04,45.54,4623.29,111.5,77.85,4.8525,39.41,38.38,64.2,3.85,17.85466667,49.31,86.11
22/07/2015 16:30,31.405,80.79,81.69,1.76,24.4885,100.84,25.95,129.59,73.99,27.55,43.985,34.7595,160.05,8.63,28.605,106.72,96.9,45.51,4623.24,111.35,77.85,4.8625,39.42,38.4,63.503,3.84,17.85333333,49.2,86.11
23/07/2015 10:00,31.4925,81.09,81.275,1.775,24.335995,101.47,26.18,133.61,74.23,27.66,43.745,34.4085,160.49,8.66,28.7225,107.36,96.48,45.665,4623.63,111.19,78.8,4.9475,39.44,38.035,61.7,3.86,17.85066667,50.29,87.38
23/07/2015 10:30,31.73,81.03,81.22,1.79,24.2365,102.03,26.16,134.73,73.77,27.785,43.655,34.4505,161.79,8.705,28.76,107.57,96.669,46.03,4638.81,111.75,78.87,4.965,39.29,38.02,61.96,3.875,17.95,50.64,87.61
23/07/2015 11:00,31.7189,81,81.205,1.785,24.22,102.12,26.05,133.86,73.75,27.7844,43.64,34.4185,161.65,8.705,28.84,107.65,96.2499,46.065,4638.68,110.91,78.95,4.9775,39.37,37.8677,61.99,3.88,17.96353333,51.02,87.775
23/07/2015 11:30,31.6495,80.835,81.22,1.77,24.1585,101.93,26.15,133.01,73.24,27.86,43.73,34.3075,161.56,8.6875,28.855,107.63,96.29,46.14,4630.33,110.7699,78.83,4.935,39.31,37.75,61.61,3.89,17.87933333,50.82,87.73
23/07/2015 12:00,31.5975,80.91,81.13,1.75,24.0075,101.475,25.99,132.55,72.42,27.86,43.71,34.16975,161.2971,8.66,28.77,107.22,96.155,46.021,4617.89,109.97,78.6,4.889975,39.25,37.73,61.52,3.88,17.78733333,50.255,87.29
23/07/2015 12:30,31.5425,80.61,80.99,1.75,23.943495,101.69,25.9,132.25,72.2699,27.871,43.515,34.2505,161.53,8.65,28.74,106.99,96,45.905,4611.59,110.322,77.96,4.8875,39.15,37.73,61.33,3.87,17.754,50.159,87.32
23/07/2015 13:00,31.4925,80.57,80.95,1.75,23.9875,101.832,25.82,132.5,72.1699,27.97,43.455,34.242,161.36,8.655,28.69,107.06,95.9519,45.94,4612.26,110.7,78.095,4.9075,39.05,37.51,61.015,3.875,17.788,50.2901,87.36
23/07/2015 13:30,31.4275,80.595,80.95,1.75,24.064,101.76,25.89,132.0842,72.24,28.01,43.45,34.0995,161.561,8.665,28.67,107.01,95.6101,45.975,4610.21,110.32,78.025,4.9,38.99,37.36,61.095,3.87,17.766,50.35,87.5
23/07/2015 14:00,31.470175,80.71,81.01,1.75,24.1485,102.07,25.88,132.84,72.55,28.091,43.465,34.164,162.0301,8.67,28.71,107.43,95.97,46.17,4619.4,110.64,77.77,4.925,39.13,37.465,61.41,3.87,17.818,50.605,87.35
23/07/2015 14:30,31.4475,80.63,80.96,1.75,24.033,101.825,25.89,132.22,72.555,28.2,43.365,34.0725,162.22,8.665,28.69,107.34,95.814,46.024,4613.83,110.292,78.04,4.91625,39.1,37.565,61.59,3.88,17.79066667,50.52,87.46
23/07/2015 15:00,31.4075,80.58,80.82,1.75,23.966205,101.88,25.855,131.98,72.35,28.11,43.265,33.7845,161.78,8.65,28.571,107.1,95.82,45.885,4604.97,110.21,77.8,4.9,39.075,37.0299,61.44,3.88,17.81333333,50.4,87.26
23/07/2015 15:30,31.33,80.56,80.83,1.75,23.8995,101.57,25.92,131.5,72.2894,28.02,43.285,33.6195,161.57,8.64,28.545,107.07,95.11,45.865,4596.18,110.1529,77.79,4.895,38.99,36.975,61.4701,3.88,17.76733333,50.24,87.14
23/07/2015 16:00,31.29,80.64,80.95,1.76,24.109,101.92,25.94,131.99,72.22,28.01,43.33,33.7365,161.73,8.665,28.6,107.26,95.44,46.12,4603.06,110.1,78.04,4.9125,39,37.01,61.78,3.89,17.80021333,50.51,87.3
23/07/2015 16:30,31.325,80.64,80.97,1.76,28.4005,101.93,25.93,134.25,72.7,28.35,43.335,34.05,161.73,8.66,28.63,107.26,96.55,46.11,4602.83,111.25,78.02,4.915,39,37.5,61.8,3.89,17.83666667,50.57,87.3
24/07/2015 10:00,31.3525,81.02,80.92,1.74,28.061,99.85,26.07,130.6,73.24,28.7,43.35,33.313,161.03,8.595,28.46,107.49,96.95,46.055,4619.37,110.8,79.69,4.90625,39.14,37.7084,61.91,3.895,18.038,49.91,87.19
24/07/2015 10:30,31.295,80.69,80.78,1.715,27.86,98.19,26.0779,129.78,72.88,28.63,43.285,33.115,160.56,8.5775,28.325,107.33,96.9499,45.89,4602.66,109.6312,79.81,4.8575,39.01,37.55,61.87,3.9,17.94133333,49.239,86.88
24/07/2015 11:00,31.34,80.83,80.38,1.66,27.818,98.56,26.04,129.455,72.83,28.68,43.2,33.325,160.24,8.6025,28.21,107.185,96.8,46.06,4602.9,110.36,80.43,4.8425,38.895,37.625,61.98,3.9,17.98266667,49.35,86.55
24/07/2015 11:30,31.3325,81.01,80.29,1.705,27.9565,98.69,26.05,130.405,73.06,28.67,43.2,33.274,160.32,8.625,28.325,107.33,97.0092,46.03,4606.37,110.385,80.87,4.8725,38.95,37.5686,61.97,3.92,17.954,49.5001,86.58
24/07/2015 12:00,31.2825,80.9,80.21,1.7,27.815,98.3,26.03,131.12,73.25,28.6936,43.155,33.15775,160.34,8.6675,28.39,107.27,97.01,46.18,4601.74,110.645,80.65,4.88,39.02,37.705,61.875,3.91,17.91066667,49.48,86.45
24/07/2015 12:30,31.2175,80.84,80.145,1.675,27.722,97.98,26.035,130.42,72.87,28.695,43.11,33.039,160.13,8.61,28.327,107.03,96.9629,46.03,4594.79,110.2097,80.48,4.855025,38.95,37.34,61.805,3.91,17.88333333,49.415,86.16
24/07/2015 13:00,31.105,80.86,80.15,1.675,27.484,97.92,25.995,130.13,72.78,28.64,43.11735,32.91992,159.91,8.6175,28.29,106.94,97.06,46.055,4585.51,109.79,80.38,4.855,38.9,37.27,61.795,3.9,17.767,49.275,86.04
24/07/2015 13:30,31.1,81.01,80.28,1.67,26.9515,97.75,26.02,129.78,72.82,28.52,43.12,32.9025,160.0098,8.61,28.3,106.95,97.19,46.14,4578.32,109.8399,80.11,4.8475,39,37.115,61.7499,3.88,17.69066667,49.19,86.2
24/07/2015 14:00,31.075,80.88,80.0475,1.667,27.152,97.91,26,130,72.94,28.495,43.035,33.0015,159.63,8.615,28.265,106.69,97.196,46.12,4578.07,109.62,79.69,4.8625,38.91,37.04,61.685,3.875,17.69933333,49.2,86.17
24/07/2015 14:30,31.0325,80.81,80.005,1.665,26.9725,97.99,25.975,129.24,72.59,28.5297,42.985,32.816,159.84,8.6025,28.26,106.62,96.34,45.98,4563.26,109.343,79.24,4.8659,38.88,37.03,61.68,3.875,17.68983333,49.01,86.33
